dataset,inst,f2imprt,error,tau,rbo
qt,la = 81.0 AND ld = 19.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.4962499944182846 AND nrev = 6.0 AND rtime = 10.074398148148148 AND hcmt = 2.0 AND self = 0.0 AND ndev = 3.0 AND age = 0.0208680555555555 AND app = 2.0 AND asexp = 160.0 AND rsexp = 1183.0 AND asawr = 0.0103152229625832 AND rsawr = 0.0758585340850845,"{0: 0.003174457150702364, 3: 0.011011505498844332, 4: 0.0002464123268064467, 5: 0.3385927575585218, 6: 5.038569848977342e-05, 8: 0.0008889861963331942, 10: 0.23420349277781896, 12: 0.00228819898564857, 14: 0.0002446510016245339, 15: 0.0001945903622979709, 1: 0.00040981092407439646, 2: 0.001399628737018897, 7: 0.060589873774243214, 9: 0.12670627185063915, 11: 0.00043478251988415156, 13: 0.23132781284543788}",7.247150999926906,0.0,0.3802524347329693
openstack,la = 3.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.9602297178607612 AND nrev = 1.0 AND rtime = 1.3525231481481483 AND self = 0.0 AND ndev = 21.0 AND age = 74.56238425925926 AND app = 4.0 AND rrexp = 540.0 AND asawr = 0.0031023784901758 AND rsawr = 0.5222337125129266,"{0: 0.050667626061651615, 4: 0.2919014114163742, 5: 0.03951079999326383, 8: 0.8649981651820343, 9: 0.1755648497718289, 10: 0.18421406213724525, 12: 0.0002784785311768784, 1: 0.007346944863086359, 2: 0.0180896231475855, 3: 0.0635419878971714, 6: 0.0009339256458811051, 7: 0.0113722353157989, 11: 0.0011891853124326407}",4.910826614386538,0.07692307692307693,0.5305704664788771
qt,la = 30.0 AND ld = 10.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8134366888475415 AND nrev = 5.0 AND rtime = 24.77032407407407 AND hcmt = 8.0 AND self = 0.0 AND ndev = 2.0 AND age = 36.09011863425926 AND app = 2.0 AND asexp = 178.0 AND rsexp = 417.0 AND asawr = 0.0114677429688 AND rsawr = 0.0267794221282593,"{0: 0.0049774720882614105, 1: 8.472695927544627e-06, 2: 0.001399628737018897, 6: 0.035298082518573304, 9: 0.14266424059757105, 10: 0.39262568813656873, 11: 0.00043478251988415156, 3: 0.011011505498844332, 4: 0.0036839538136894923, 5: 0.2501873378304482, 7: 0.14364565580185754, 8: 0.0008889861963331942, 12: 0.0016684640813200379, 13: 0.0402136617156836, 14: 0.0002400263282897629, 15: 0.0004119556780055075}",3.6586651717430385,-0.03333333333333333,0.43995434303043296
openstack,la = 18.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9494520153879484 AND nrev = 6.0 AND rtime = 18.82016203703704 AND self = 0.0 AND ndev = 122.0 AND age = 0.4075694444444444 AND app = 9.0 AND rrexp = 3125.0 AND asawr = 0.2036885914803329 AND rsawr = 0.4165170556552962,"{0: 0.036621897158957584, 1: 0.00828485271794844, 5: 0.07955678132008887, 7: 0.06883696628306207, 9: 1.0995903748867177, 11: 0.0008012317589112021, 2: 0.0180896231475855, 3: 0.06224913811555044, 4: 0.28045429724318316, 6: 0.0009339256458811051, 8: 0.12927686792722293, 10: 0.9049498422217104, 12: 0.0010012250767948581}",4.9392844354488235,-0.10256410256410256,0.5198736505725445
qt,la = 283.0 AND ld = 265.0 AND nd = 5.0 AND ns = 4.0 AND ent = 0.7238457139438572 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{1: 0.01137972249342168, 2: 0.012449329292431244, 3: 0.06406694108418522, 5: 0.19183976080991966, 7: 0.12866838363294344, 8: 0.007192706497604935, 9: 0.1745801780914348, 0: 0.035462490606990256, 4: 0.002713002955754307, 6: 0.024282580698711698, 10: 0.23456614811335533, 11: 0.005776396335603733, 12: 0.00779695369079108, 13: 0.18803715374177715, 14: 0.0002860425057372205, 15: 0.0005305584259626247}",5.107111547670254,0.0,0.4715268156668228
openstack,la = 16.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.5435644431995964 AND nrev = 3.0 AND rtime = 7.102997685185184 AND self = 0.0 AND ndev = 21.0 AND age = 0.8251736111111111 AND app = 3.0 AND rrexp = 926.0 AND asawr = 0.0229885057471264 AND rsawr = 0.8601532567049809,"{0: 0.038494661012650117, 1: 0.00828485271794844, 4: 0.06295912795255129, 5: 0.052694230071902014, 10: 0.021576821486352864, 12: 0.004369005726802286, 2: 0.0180896231475855, 3: 0.013560499661289858, 6: 0.0009339256458811051, 7: 0.0113722353157989, 8: 0.12367759028522533, 9: 0.009240255251148854, 11: 0.000991855263746329}",5.836225678398878,-0.23076923076923078,0.510945079143973
qt,la = 14.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.3712323266408756 AND nrev = 4.0 AND rtime = 72.96395833333334 AND hcmt = 4.0 AND self = 0.0 AND ndev = 32.0 AND age = 3.730393518518519 AND app = 2.0 AND asexp = 399.0 AND rsexp = 1066.0 AND asawr = 0.0255950857435372 AND rsawr = 0.0682748912208855,"{1: 0.0004374586686800685, 2: 0.0022836047814518857, 3: 0.011011505498844332, 5: 0.16178191810237463, 7: 0.007488636084457033, 8: 0.0008889861963331942, 9: 0.3360748218103855, 10: 0.16973753437215625, 14: 0.00018333807553139197, 15: 0.00022817737843713694, 0: 0.007534940084799066, 4: 0.0011084787424784739, 6: 0.15121940367009198, 11: 0.00043478251988415156, 12: 0.005940503355158054, 13: 0.1898521568093397}",5.028665950347052,-0.06666666666666667,0.45005535313144307
openstack,la = 4.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.2998025130558692 AND nrev = 5.0 AND rtime = 34.12428240740741 AND self = 0.0 AND ndev = 4.0 AND age = 12.554971064814817 AND app = 1.0 AND rrexp = 70.0 AND asawr = 0.001031991744066 AND rsawr = 0.0515995872033023,"{0: 0.04973124413480535, 1: 0.02391665029898324, 3: 0.01568019973162753, 5: 0.11464272066620035, 8: 0.03359668490204333, 10: 0.38224386292978263, 2: 0.0180896231475855, 4: 0.16598315551127166, 6: 0.0009339256458811051, 7: 0.024872794000755698, 9: 0.37885046529710437, 11: 0.001209729760938397, 12: 0.00541856303346921}",4.734226798156722,0.20512820512820512,0.5492934102018208
qt,la = 10.0 AND ld = 9.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.7996680068017687 AND nrev = 1.0 AND rtime = 0.2268865740740741 AND hcmt = 1.0 AND self = 0.0 AND ndev = 2.0 AND age = 38.810586419753086 AND app = 2.0 AND asexp = 150.0 AND rsexp = 185.0 AND asawr = 0.6371308016877637 AND rsawr = 0.7848101265822784,"{0: 0.008174307083933479, 5: 0.10343434108184607, 7: 0.09462912870359333, 9: 0.14266424059757105, 10: 0.43990331565378443, 11: 0.00043478251988415156, 14: 0.002270548107382614, 15: 0.002945268542648724, 1: 3.612044053321669e-05, 2: 0.0022836047814518857, 3: 0.011011505498844332, 4: 0.0035347343899768697, 6: 0.023736844901392048, 8: 0.0008889861963331942, 12: 0.002632496154719977, 13: 0.12245598821461334}",3.598386437582097,-0.16666666666666666,0.4361664642425541
openstack,la = 102.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.82367563565023 AND nrev = 16.0 AND rtime = 91.0174074074074 AND self = 0.0 AND ndev = 20.0 AND age = 1.5941975308641974 AND app = 6.0 AND rrexp = 285.0 AND asawr = 0.0307692307692307 AND rsawr = 0.2948717948717949,"{0: 0.04203418469612902, 1: 0.007346944863086359, 2: 0.0180896231475855, 3: 0.04716151016449366, 4: 1.4251657145622978, 6: 0.0009339256458811051, 7: 0.012166385826678713, 8: 0.11336644211253036, 11: 0.0009146471262549026, 12: 0.002473744959134227, 5: 0.2450748320618605, 9: 0.5451750598177844, 10: 0.29165576256723896}",5.958194970676,0.23076923076923078,0.6526626272898144
qt,la = 2.0 AND ld = 7.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 1.016388888888889 AND hcmt = 2.0 AND self = 0.0 AND ndev = 7.0 AND age = 237.0350694444444 AND app = 2.0 AND asexp = 43.0 AND rsexp = 102.0 AND asawr = 0.0075953737269117 AND rsawr = 0.0177800794061798,"{0: 0.009453041082202306, 4: 0.0051317449970620065, 7: 0.060589873774243214, 9: 0.06287439686291162, 10: 3.884745898685093, 11: 0.00043478251988415156, 1: 0.00012530671345473932, 2: 0.0022836047814518857, 3: 0.011011505498844332, 5: 0.07337649837430107, 6: 0.021837835773066513, 8: 0.0008889861963331942, 12: 0.006316475863784031, 13: 0.15187888950517872, 14: 0.0002555648375379742, 15: 0.0004518126536913339}",3.998538565738549,-0.18333333333333332,0.4361664642425541
openstack,la = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.894583333333333 AND self = 0.0 AND ndev = 20.0 AND age = 6.793553240740741 AND app = 3.0 AND rrexp = 437.0 AND asawr = 0.004885993485342 AND rsawr = 0.6840390879478827,"{0: 0.05160400798849789, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.2919014114163742, 5: 0.04763126074566945, 10: 0.227612082310929, 12: 0.0022371379221202393, 2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.012166385826678713, 8: 0.04365297059359788, 9: 0.009240255251148854, 11: 0.001171486500125646}",3.2749986590270335,-0.07692307692307693,0.5040006346995286
qt,la = 25.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.0057766808371794275, 4: 0.0051317449970620065, 5: 0.19183976080991966, 7: 0.12866838363294344, 8: 0.007192706497604935, 9: 0.1745801780914348, 1: 0.0003928655322193072, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.024282580698711698, 10: 0.23456614811335533, 11: 0.005776396335603733, 12: 0.00779695369079108, 13: 0.18803715374177715, 14: 0.0002860425057372205, 15: 0.0005305584259626247}",3.942119770215969,-0.38333333333333336,0.4329613360374259
openstack,la = 21.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 1.9281828703703705 AND self = 0.0 AND ndev = 7.0 AND age = 2.2725810185185185 AND app = 2.0 AND rrexp = 905.0 AND asawr = 0.0009551098376313 AND rsawr = 0.8404966571155683,"{0: 0.03381275137841877, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.06295912795255129, 5: 0.04083054667645067, 10: 0.030424961521764108, 12: 0.004131061942324661, 2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.02249034246811626, 8: 0.10427060974705704, 9: 0.1940453602741266, 11: 0.0012104926601265512}",5.523506855125903,-0.07692307692307693,0.5198736505725445
qt,la = 7.0 AND ld = 7.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.9884259259259256 AND hcmt = 1.0 AND self = 0.0 AND ndev = 11.0 AND age = 21.611712962962965 AND app = 2.0 AND asexp = 1558.0 AND rsexp = 1633.0 AND asawr = 0.0994260204081632 AND rsawr = 0.1042091836734693,"{0: 0.00865383233328429, 4: 0.0051317449970620065, 5: 0.10343434108184607, 7: 0.09462912870359333, 10: 0.14101283169304438, 11: 0.00043478251988415156, 12: 0.04584454525053411, 13: 0.39084956683043093, 14: 0.00011292051692942159, 1: 0.00012530671345473932, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.019499771435868448, 8: 0.0008889861963331942, 9: 0.0009574781248159209, 15: 6.902884228281454e-05}",4.326376597218631,-0.13333333333333333,0.44554006570604626
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.9035879629629628 AND self = 0.0 AND ndev = 9.0 AND age = 43.23196759259259 AND app = 7.0 AND rrexp = 2467.0 AND asawr = 0.0216436126932465 AND rsawr = 0.3196094385679414,"{0: 0.052540389915344154, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.2919014114163742, 5: 0.040774160852983785, 8: 0.4449168643741277, 9: 0.7299801648407621, 2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.02090204144635664, 10: 0.627708121112158, 11: 0.0010052006380553084, 12: 0.0021742949686439817}",4.03871419679286,0.07692307692307693,0.5373886482970589
qt,la = 566.0 AND ld = 112.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.08069770579575003, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.024282580698711698, 10: 0.23456614811335533, 11: 0.005776396335603733, 12: 0.00779695369079108, 13: 0.18803715374177715, 14: 0.0002860425057372205, 15: 0.0005305584259626247, 1: 0.004556972614925199, 4: 0.0051317449970620065, 5: 0.19183976080991966, 7: 0.12866838363294344, 8: 0.007192706497604935, 9: 0.1745801780914348}",7.832768479361388,-0.35,0.45005535313144307
openstack,la = 155.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.6105177105628341 AND nrev = 9.0 AND rtime = 189.69480324074075 AND self = 0.0 AND ndev = 5.0 AND age = 20.76531828703704 AND app = 5.0 AND rrexp = 1733.0 AND asawr = 0.0049875311720698 AND rsawr = 0.8902743142144638,"{5: 0.47130077914363866, 8: 0.1436818260570666, 9: 0.36036995479480666, 12: 0.0047336221185476255, 0: 0.09166242681898128, 1: 0.007346944863086359, 2: 0.0180896231475855, 3: 0.021591943961011818, 4: 0.6238677224389175, 6: 0.0009339256458811051, 7: 0.024078643489875887, 10: 0.3184445598744507, 11: 0.0011704789416198292}",4.719041036738832,0.20512820512820512,0.6097100768684875
qt,la = 1.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.181412037037037 AND hcmt = 1.0 AND self = 0.0 AND ndev = 21.0 AND age = 41.87267361111111 AND app = 2.0 AND asexp = 351.0 AND rsexp = 1008.0 AND asawr = 0.0223947067056877 AND rsawr = 0.0641939178012469,"{0: 0.00961288283198591, 4: 0.0051317449970620065, 5: 0.015028921353772502, 7: 0.09462912870359333, 10: 0.493117773266626, 11: 0.00043478251988415156, 12: 0.004287876943615301, 13: 0.16929157518460727, 1: 0.0003482723957585459, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.02384622591183274, 8: 0.0008889861963331942, 9: 0.16053716559413475, 14: 0.00019618011516425415, 15: 0.00024625150489105796}",3.874591637562809,-0.2,0.4361664642425541
openstack,la = 10.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 0.3177662037037037 AND self = 0.0 AND ndev = 3.0 AND age = 71.88984953703704 AND app = 2.0 AND rrexp = 718.0 AND asawr = 0.1666666666666666 AND rsawr = 0.3955223880597014,"{0: 0.044112952573727736, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.06295912795255129, 5: 0.03713853562836543, 8: 0.8291645573973072, 10: 0.10921554183709281, 11: 0.0004338631842487672, 2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.02566694451163551, 9: 0.1940453602741266, 12: 0.0012553662184924422}",5.549709233495454,-0.02564102564102564,0.5373886482970589
qt,la = 7.0 AND ld = 57.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.5650610917961082 AND nrev = 3.0 AND rtime = 0.6547685185185185 AND hcmt = 2.0 AND self = 0.0 AND ndev = 5.0 AND age = 3.0975347222222225 AND app = 3.0 AND asexp = 396.0 AND rsexp = 1932.0 AND asawr = 0.0252191589378732 AND rsawr = 0.1227925295388133,"{0: 0.00865383233328429, 1: 0.0021043501095833264, 7: 0.060589873774243214, 9: 0.09479033435677538, 11: 0.0035403719476280937, 12: 0.005837214204436632, 13: 0.496842910033793, 15: 1.3274497771020839e-05, 2: 0.0022836047814518857, 3: 0.011011505498844332, 4: 0.0009921592517203295, 5: 0.07337649837430107, 6: 0.02270765004901689, 8: 0.0008889861963331942, 10: 0.18073566587065462, 14: 0.00018484654277239613}",3.985687810483383,-0.18333333333333332,0.4361664642425541
openstack,la = 11.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.9182958340544896 AND nrev = 1.0 AND rtime = 3.1107060185185187 AND self = 0.0 AND ndev = 7.0 AND age = 10.098043981481482 AND app = 2.0 AND rrexp = 437.0 AND asawr = 0.0041899441340782 AND rsawr = 0.6801675977653632,"{0: 0.04317657064688146, 1: 0.00828485271794844, 2: 0.24033356467506423, 4: 0.2919014114163742, 5: 0.04354157706873807, 8: 0.0006539654949652331, 10: 0.227612082310929, 12: 0.0021902734061389076, 3: 0.05851176808379145, 6: 0.0009339256458811051, 7: 0.02249034246811626, 9: 0.1940453602741266, 11: 0.0011783933981152962}",4.602876555649274,0.0,0.46596007686848745
qt,la = 6.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.9852281360342516 AND nrev = 1.0 AND rtime = 14.24144675925926 AND hcmt = 7.0 AND self = 0.0 AND ndev = 16.0 AND age = 7.236087962962963 AND app = 4.0 AND asexp = 0.0 AND rsexp = 387.0 AND asawr = 6.350819255683983e-05 AND rsawr = 0.0246411787120538,"{1: 0.0003928655322193072, 2: 0.0022836047814518857, 3: 0.011011505498844332, 4: 0.005545760242419446, 7: 0.1096064008725074, 8: 0.0008889861963331942, 9: 0.08074732185947534, 10: 0.10881385168148568, 12: 0.00779695369079108, 13: 0.05084844531468313, 14: 0.0002857876688206613, 15: 0.00042142569359242233, 0: 0.008813674083067893, 5: 0.10343434108184607, 6: 0.009972717720190349, 11: 0.006645961375372035}",7.0845768369634765,-0.016666666666666666,0.41358576806630265
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 27.61430555555556 AND self = 0.0 AND ndev = 2.0 AND age = 3.2159953703703703 AND app = 2.0 AND rrexp = 530.0 AND asawr = 0.0102774922918807 AND rsawr = 0.5005138746145941,"{0: 0.05347677184219042, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.2919014114163742, 5: 0.09971806982439987, 10: 0.18842746215410777, 12: 1.555917911593376e-05, 2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.02646109502251532, 8: 0.09162121754958844, 9: 0.1940453602741266, 11: 0.0011179866553222984}",4.062997691629493,-0.1794871794871795,0.5040006346995286
qt,la = 1.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.9211458333333334 AND hcmt = 1.0 AND self = 0.0 AND ndev = 1.0 AND age = 3.478784722222222 AND app = 2.0 AND asexp = 296.0 AND rsexp = 2418.0 AND asawr = 0.0188583402120769 AND rsawr = 0.1535970537811924,"{0: 0.00961288283198591, 4: 0.0051317449970620065, 5: 0.10343434108184607, 7: 0.09462912870359333, 9: 0.1586222093445029, 11: 0.00043478251988415156, 12: 0.002394242513722563, 13: 0.6691264043375854, 15: 0.0001497039250812687, 1: 0.0004374586686800685, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.022066926212088264, 8: 0.0008889861963331942, 10: 0.1741101158137674, 14: 0.00021037035892294094}",3.7800428745271337,-0.18333333333333332,0.4361664642425541
openstack,la = 34.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8699773237111814 AND nrev = 5.0 AND rtime = 30.392060185185187 AND self = 0.0 AND ndev = 43.0 AND age = 4.9691782407407405 AND app = 6.0 AND rrexp = 2400.0 AND asawr = 0.0552845528455284 AND rsawr = 0.296260162601626,"{1: 0.02297874244412116, 2: 0.0180896231475855, 3: 0.05271567418500592, 4: 0.16598315551127166, 6: 0.0009339256458811051, 8: 0.06811436960131695, 10: 0.5994783409991793, 11: 0.0006713815755335778, 12: 0.002456938722105287, 0: 0.021639786329417276, 5: 0.10608629799400143, 7: 0.006099075923556952, 9: 0.5451750598177844}",7.324063904247579,0.05128205128205128,0.6647696006780113
qt,la = 1.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 5.8596875 AND hcmt = 1.0 AND self = 0.0 AND ndev = 1.0 AND age = 27.96403935185185 AND app = 2.0 AND asexp = 100.0 AND rsexp = 144.0 AND asawr = 0.0064053779807204 AND rsawr = 0.0091958396752917,"{0: 0.00961288283198591, 4: 0.0051317449970620065, 5: 0.10343434108184607, 7: 0.09462912870359333, 9: 0.1586222093445029, 10: 0.2514066847219467, 11: 0.00043478251988415156, 1: 0.0003928655322193072, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.010188131774587756, 8: 0.0008889861963331942, 12: 0.0043539820000770115, 13: 0.13699019246657937, 14: 0.000260339888353766, 15: 0.0004898311895779472}",3.228848686615558,-0.16666666666666666,0.4361664642425541
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 1.0110416666666666 AND self = 0.0 AND ndev = 13.0 AND age = 3.905173611111111 AND app = 3.0 AND rrexp = 2366.0 AND asawr = 0.029100959193627 AND rsawr = 0.3074296862298813,"{2: 0.0180896231475855, 6: 0.0009339256458811051, 7: 0.017725439402837394, 8: 0.08238064807555096, 9: 0.009240255251148854, 10: 0.5851527809418468, 11: 0.0009312013857636667, 12: 0.002321731271252454, 0: 0.05347677184219042, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.17743026968446277, 5: 0.03872792595299715}",5.640486064197224,-0.20512820512820512,0.5198736505725445
qt,la = 1.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.407824074074074 AND hcmt = 4.0 AND self = 0.0 AND ndev = 2.0 AND age = 10.512488425925923 AND app = 3.0 AND asexp = 2006.0 AND rsexp = 4174.0 AND asawr = 0.1272185598377282 AND rsawr = 0.2646424949290061,"{0: 0.00961288283198591, 4: 0.0051317449970620065, 5: 0.015028921353772502, 9: 0.14266424059757105, 11: 0.0035403719476280937, 12: 0.06126905842493313, 13: 1.2916157376656916, 14: 0.00022444258623162115, 15: 0.0006415104474611123, 1: 0.0003928655322193072, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.018490982865156057, 7: 0.007488636084457033, 8: 0.0008889861963331942, 10: 0.05187495260274573}",3.9852551696047467,-0.26666666666666666,0.4361664642425541
openstack,la = 23.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 4.0 AND rtime = 2.2613541666666666 AND self = 0.0 AND ndev = 6.0 AND age = 11.895578703703704 AND app = 2.0 AND rrexp = 913.0 AND asawr = 0.0094607379375591 AND rsawr = 0.8410596026490066,"{0: 0.03193998752472624, 1: 0.02391665029898324, 3: 0.05164330174816878, 5: 0.041594368942011836, 8: 0.024755487424671135, 10: 0.02705424150827411, 12: 0.004137876416520555, 2: 0.0180896231475855, 4: 0.05151201377936018, 6: 0.0009339256458811051, 7: 0.023284492978996076, 9: 0.1940453602741266, 11: 0.0011260913091053375}",5.944349705456883,0.02564102564102564,0.5317784124773064
qt,la = 85.0 AND ld = 63.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.6748624531792967 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{1: 0.0023719089283478945, 5: 0.19183976080991966, 7: 0.12866838363294344, 8: 0.007192706497604935, 9: 0.1745801780914348, 0: 0.0038138241498367775, 2: 0.0022836047814518857, 3: 0.011011505498844332, 4: 0.002182142128366915, 6: 0.024282580698711698, 10: 0.23456614811335533, 11: 0.005776396335603733, 12: 0.00779695369079108, 13: 0.18803715374177715, 14: 0.0002860425057372205, 15: 0.0005305584259626247}",3.946350121538005,-0.4,0.4329613360374259
openstack,la = 198.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.924707654570522 AND nrev = 9.0 AND rtime = 15.293472222222222 AND self = 0.0 AND ndev = 79.0 AND age = 8.03640625 AND app = 2.0 AND rrexp = 991.0 AND asawr = 0.0438098328736005 AND rsawr = 0.1935745578452052,"{0: 0.13192684967337082, 2: 0.0180896231475855, 3: 0.059280904249394084, 4: 0.6238677224389175, 6: 0.0009339256458811051, 8: 0.026988675496682456, 9: 0.1940453602741266, 10: 0.0058102786232533685, 11: 0.0007852452263824834, 12: 0.0036999513447094866, 1: 0.00828485271794844, 5: 0.07147155839053687, 7: 0.03468849431523017}",5.942109602553545,0.05128205128205128,0.48599596062314765
qt,la = 9.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 1.7859837962962963 AND hcmt = 1.0 AND self = 0.0 AND ndev = 2.0 AND age = 1.5584953703703703 AND app = 2.0 AND asexp = 2258.0 AND rsexp = 2538.0 AND asawr = 0.1431377518692181 AND rsawr = 0.1608794829552655,"{0: 0.008334148833717083, 4: 0.0051317449970620065, 5: 0.015028921353772502, 7: 0.09462912870359333, 9: 0.14266424059757105, 11: 0.00043478251988415156, 12: 0.06994534708553259, 13: 0.7116655387335836, 14: 0.00028832092457022854, 15: 0.00018195690304738775, 1: 0.0003928655322193072, 2: 0.0022836047814518857, 3: 0.011011505498844332, 6: 0.019986710416173403, 8: 0.0008889861963331942, 10: 0.2074818488613792}",4.0806154451850185,-0.23333333333333334,0.4361664642425541
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.1381712962962964 AND self = 0.0 AND ndev = 87.0 AND age = 0.0127314814814814 AND app = 3.0 AND rrexp = 909.0 AND asawr = 0.0697372688939344 AND rsawr = 0.1642880311385014,"{0: 0.05347677184219042, 1: 0.02391665029898324, 3: 0.05164330174816878, 4: 0.2919014114163742, 5: 0.039019380957684285, 7: 0.04104169840226866, 10: 0.02873960151501911, 2: 0.0180896231475855, 6: 0.0009339256458811051, 8: 0.13457089407614078, 9: 0.009240255251148854, 11: 0.000527967268432401, 12: 0.00405446571364192}",5.330485610429227,-0.28205128205128205,0.510945079143973
qt,la = 5.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.9709505944546686 AND nrev = 3.0 AND rtime = 9.14556712962963 AND hcmt = 1.0 AND self = 0.0 AND ndev = 52.0 AND age = 39.6964988425926 AND app = 2.0 AND asexp = 13.0 AND rsexp = 468.0 AND asawr = 0.0008869179600886 AND rsawr = 0.0297117516629711,"{1: 0.0004374586686800685, 2: 0.0022836047814518857, 3: 0.011011505498844332, 4: 0.0053910260042798926, 5: 0.07337649837430107, 6: 0.0022845255480382835, 8: 0.0008889861963331942, 9: 0.6552341967490232, 12: 0.007349367370998251, 13: 0.02213452959738439, 14: 0.00028248360366348095, 15: 0.000398968753229202, 0: 0.008973515832851496, 7: 0.09462912870359333, 10: 0.4552991375647128, 11: 0.00043478251988415156}",6.315543963862494,-0.2,0.45005535313144307
