dataset,inst,f2imprt,error,tau,rbo
qt,la = 7.0 AND ld = 4.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.6840384356390417 AND nrev = 6.0 AND rtime = 0.3881944444444444 AND hcmt = 5.0 AND self = 0.0 AND ndev = 3.0 AND age = 26.02447337962963 AND app = 3.0 AND asexp = 289.0 AND rsexp = 832.0 AND asawr = 0.0202344404130616 AND rsawr = 0.0581216857382082,"{1: 0.0005543969739846943, 2: 0.01209495925833835, 3: 0.02387161133495283, 4: 0.05537223744865514, 5: 0.06500453612122328, 6: 0.006149912901878452, 7: 0.005930504615935206, 8: 0.003142580858743713, 10: 0.010756045526668458, 12: 0.008355841072002476, 14: 0.02540306492441232, 15: 0.0010658692315655572, 0: 0.022999417039727632, 9: 0.04611318557585037, 11: 0.021093393117344022, 13: 0.017162222849747194}",5.832095980547138,0.35,0.27113359011111027
openstack,la = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.102199074074074 AND self = 0.0 AND ndev = 11.0 AND age = 22.06195601851852 AND app = 2.0 AND rrexp = 357.0 AND asawr = 0.0198198198198198 AND rsawr = 0.4882882882882883,"{1: 0.04108996352846589, 2: 0.004981614139687736, 6: 0.00023518510897702072, 8: 0.0021933972472834283, 9: 0.0004074191610197886, 0: 0.07120859858428957, 3: 0.07339206555981036, 4: 0.020078432713853546, 5: 0.015274329817548277, 7: 0.0021621583243268106, 10: 0.010840597357782826, 11: 0.0006760473912072484, 12: 0.0012753854122638587}",4.679336740534699,0.3333333333333333,0.699625262538075
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.0319907407407407 AND hcmt = 2.0 AND self = 0.0 AND ndev = 27.0 AND age = 0.2389583333333333 AND app = 1.0 AND asexp = 1893.0 AND rsexp = 752.0 AND asawr = 0.13198606271777 AND rsawr = 0.0524738675958188,"{2: 0.003864747686179726, 3: 0.007186452098831069, 6: 0.0026088380313467495, 8: 0.002805832390222349, 9: 0.009697404393759825, 10: 0.0046291336482318, 12: 0.0017049936387275011, 13: 0.00018882028814005026, 14: 0.015809488833879184, 15: 0.001144865798223691, 0: 0.08350612972240924, 1: 0.005909608526258126, 4: 0.030056871953665906, 5: 0.028501890644693047, 7: 0.02397653023790781, 11: 0.0006895632152281905}",7.338145452955246,0.23333333333333334,0.21976958807588542
openstack,la = 1260.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.804849107743417 AND nrev = 12.0 AND rtime = 14.397314814814814 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 7.0 AND rrexp = 713.0 AND asawr = 0.0180995475113122 AND rsawr = 0.8416289592760181,"{0: 0.17471493253438894, 2: 0.008637278508176678, 3: 0.08953304440445209, 4: 0.11223569113059056, 5: 0.00917760992509102, 6: 0.00035529100219719114, 10: 0.013162951953781886, 12: 0.026129993394979466, 1: 0.005707708302679748, 7: 0.02120665154692688, 8: 0.03914038616283506, 9: 0.005455327376948844, 11: 0.008436676763758442}",9.062741269116174,-0.6923076923076923,0.698445079143973
qt,la = 2.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.110300925925926 AND hcmt = 2.0 AND self = 0.0 AND ndev = 7.0 AND age = 58.01818287037037 AND app = 1.0 AND asexp = 1823.0 AND rsexp = 35.0 AND asawr = 0.1270548899414879 AND rsawr = 0.0025076623014767,"{2: 0.005220290463466881, 3: 0.008206239135229226, 6: 0.024615154684281607, 8: 0.003510425967997435, 9: 0.023339854508554934, 10: 0.0035630320043856046, 11: 0.01800869319843059, 13: 0.01910805575574159, 14: 0.013801570506398093, 15: 0.019791184075197633, 0: 0.03806699794276028, 1: 0.007828991625368644, 4: 0.01386741286927645, 5: 0.01705445387889995, 7: 0.014255509073059329, 12: 0.004424470728986307}",5.452802557172179,0.1,0.29393655869079127
openstack,la = 14.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.9337851376692216 AND nrev = 3.0 AND rtime = 49.63333333333333 AND self = 0.0 AND ndev = 42.0 AND age = 0.4303587962962963 AND app = 4.0 AND rrexp = 288.0 AND asawr = 0.0043478260869565 AND rsawr = 0.2184782608695652,"{2: 0.005727249086194206, 3: 0.04108386987711128, 6: 0.00025066138565307485, 9: 0.0020195768770281575, 0: 0.028041801484214375, 1: 0.018394182341271516, 4: 0.024401719942652562, 5: 0.015207143018396891, 7: 0.013308069976937986, 8: 0.012706879024826777, 10: 0.010238625103502272, 11: 0.023504500064518652, 12: 0.015945107656443726}",3.851635051441071,0.358974358974359,0.7512675482558162
qt,la = 2.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.2938541666666663 AND hcmt = 3.0 AND self = 0.0 AND ndev = 9.0 AND age = 0.7141087962962963 AND app = 1.0 AND asexp = 4.0 AND rsexp = 60.0 AND asawr = 0.0003482621717629 AND rsawr = 0.0042487984955074,"{2: 0.004859105406076196, 3: 0.011154035224171821, 6: 0.009550380778327962, 8: 0.004507155375249567, 10: 0.00833520525126005, 11: 0.006819405231410656, 12: 0.001113054021541302, 15: 0.0029460800982189996, 0: 0.03290221256212135, 1: 0.011596646519441265, 4: 0.05002894069257309, 5: 0.015212324240910674, 7: 0.01448924840876316, 9: 0.0013021216301103778, 13: 0.0013212125561449283, 14: 0.012098402089332012}",6.51815312703361,0.2833333333333333,0.17385345074494624
openstack,la = 47.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8832225588099292 AND nrev = 4.0 AND rtime = 25.91082175925926 AND self = 0.0 AND ndev = 6.0 AND age = 7.694618055555555 AND app = 3.0 AND rrexp = 515.0 AND asawr = 0.0162068965517241 AND rsawr = 0.0882758620689655,"{0: 0.012481339119076437, 2: 0.011028704570126138, 3: 0.07899153425132681, 4: 0.05368729613535834, 5: 0.06553465178410989, 6: 0.00043359792194678446, 7: 0.01701176233789738, 8: 0.015245624356884946, 9: 0.03867181687103766, 10: 0.00759363927278173, 11: 0.005143771263865346, 1: 0.012484140757842398, 12: 0.00600622977824969}",6.0178674572379425,-0.10256410256410256,0.5723772815627631
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 1.0 AND rtime = 0.0072800925925925 AND hcmt = 2.0 AND self = 0.0 AND ndev = 3.0 AND age = 2.768287037037037 AND app = 1.0 AND asexp = 756.0 AND rsexp = 1897.0 AND asawr = 0.0527195487150915 AND rsawr = 0.1321819068180235,"{2: 0.0028956003993243938, 3: 0.010638035280176155, 6: 0.0043166835789406836, 8: 0.002256156993771583, 10: 0.014245431172744247, 11: 0.0026149061744035864, 12: 0.014057905227468836, 13: 0.012098782939121975, 14: 0.007015035281269775, 0: 0.06813762259039322, 1: 0.003566851270832103, 4: 0.022838858774271102, 5: 0.01442920144103482, 7: 0.029501635414931116, 9: 0.019530682820154653, 15: 0.001800353243020254}",6.243725343270588,0.36666666666666664,0.38273876504592
openstack,la = 858.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.9194059907998208 AND nrev = 10.0 AND rtime = 12.858333333333334 AND self = 0.0 AND ndev = 14.0 AND age = 5.483361441798942 AND app = 1.0 AND rrexp = 799.0 AND asawr = 0.0011173184357541 AND rsawr = 0.8212290502793296,"{0: 0.23940221317717258, 1: 0.015139094565965934, 2: 0.011633791449930868, 3: 0.047794774311914805, 4: 0.08818750286223803, 5: 0.024852719894665823, 6: 0.0008408731210511178, 9: 0.03971249780307517, 10: 0.009567268931000399, 12: 0.021530617737726063, 7: 0.006307071306946454, 8: 4.7546752098242e-05, 11: 0.00497335360134457}",9.86973846754831,-0.23076923076923078,0.5484450791439731
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.1560879629629629 AND hcmt = 2.0 AND self = 0.0 AND ndev = 13.0 AND age = 22.414710648148148 AND app = 1.0 AND asexp = 72.0 AND rsexp = 172.0 AND asawr = 0.0135110124005182 AND rsawr = 0.0320192485656116,"{2: 0.006000036733857996, 3: 0.009423121344175342, 6: 0.0024481687495881486, 8: 0.0050232688339383455, 9: 0.0047958964238932825, 10: 0.012253857609498481, 11: 0.006379649768700801, 12: 0.0009415186180103774, 14: 0.0055468099592008, 15: 0.002034531527754098, 0: 0.09756351474274197, 1: 0.0027926326047327168, 4: 0.035680146308286566, 5: 0.02804450938345326, 7: 0.012989936931903685, 13: 0.0007761337954570991}",6.996895777183793,0.3,0.21270196493633686
openstack,la = 46.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.965269502613535 AND nrev = 6.0 AND rtime = 8.343055555555555 AND self = 0.0 AND ndev = 8.0 AND age = 19.72807098765432 AND app = 5.0 AND rrexp = 897.0 AND asawr = 0.0878661087866108 AND rsawr = 0.9163179916317992,"{0: 0.028403829421113188, 2: 0.010855688713490963, 3: 0.03328293201921042, 4: 0.03698663486364239, 5: 0.014680015645608365, 6: 0.0004760582396556856, 9: 0.030475653100002092, 10: 0.017253957849325163, 11: 0.03301176348058107, 12: 0.02496151078339608, 1: 0.030977792899684574, 7: 0.03097925973512247, 8: 0.01443096599956334}",2.8467812212674306,0.07692307692307693,0.6513767435351542
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.0605324074074074 AND hcmt = 2.0 AND self = 0.0 AND ndev = 9.0 AND age = 90.07321759259258 AND app = 1.0 AND asexp = 73.0 AND rsexp = 173.0 AND asawr = 0.0136935603256846 AND rsawr = 0.0321983715766099,"{2: 0.005537378148887911, 3: 0.008288480061669361, 6: 0.0027806383654979073, 8: 0.004951214902048378, 9: 0.006894155904183208, 10: 0.01743563092282784, 11: 0.01145002406169624, 12: 0.003985268807202829, 14: 0.011716623046459063, 15: 0.0023857848384182035, 0: 0.09961315297437977, 1: 0.004069986746972063, 4: 0.0270040603473808, 5: 0.024503561602341507, 7: 0.007094907174314357, 13: 0.002806209856407804}",7.032857178520758,0.4,0.24876358100044707
openstack,la = 44.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.996316519558962 AND nrev = 11.0 AND rtime = 30.13930555555556 AND self = 0.0 AND ndev = 16.0 AND age = 25.44271412037037 AND app = 5.0 AND rrexp = 1284.0 AND asawr = 0.0416738419149302 AND rsawr = 0.1852936111589461,"{0: 0.02878475708695987, 1: 0.0009004927019486786, 2: 0.009953572582890046, 3: 0.027697058278063194, 4: 0.07170156130436225, 5: 0.051837667787212924, 6: 0.0002732804632978514, 9: 0.019125098650165456, 10: 0.0060065780912736955, 11: 0.02030618281594798, 7: 0.004269084459974692, 8: 0.0049029472571055525, 12: 0.040080861217620625}",5.04874954217627,0.3076923076923077,0.6985196699386585
qt,la = 13.0 AND ld = 12.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.4926157407407405 AND hcmt = 7.0 AND self = 0.0 AND ndev = 16.0 AND age = 21.894259259259258 AND app = 4.0 AND asexp = 1402.0 AND rsexp = 831.0 AND asawr = 0.0974643973601945 AND rsawr = 0.0577978464744703,"{0: 0.015323249101334114, 1: 0.009952264457297133, 2: 0.006457605109358155, 3: 0.01743067692626937, 6: 0.007833321005819016, 7: 0.005992885391146956, 8: 0.004254426555537521, 9: 0.009480876459906539, 10: 0.017098606338122407, 11: 0.01311744395929054, 12: 0.023174275362016487, 14: 0.023550686548796874, 4: 0.03137484653598676, 5: 0.03706669686567693, 13: 0.005303288811511493, 15: 0.002921478393570851}",4.920068914532471,0.1,0.3382893868910891
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6010763888888889 AND self = 0.0 AND ndev = 7.0 AND age = 10.081539351851852 AND app = 4.0 AND rrexp = 638.0 AND asawr = 0.8201997780244173 AND rsawr = 0.3884572697003329,"{1: 0.036476326836636874, 2: 0.004454762375535211, 6: 0.00016878304828424006, 9: 0.007310449550495832, 11: 0.021642860246902273, 12: 0.0009708995759501704, 0: 0.09779829319752026, 3: 0.0681002776337118, 4: 0.029421434586547546, 5: 0.013964817830128595, 7: 0.005404101704443747, 8: 0.0012435187760638656, 10: 0.0010916674449617859}",4.783671573020941,0.41025641025641024,0.6954008903343165
qt,la = 5.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.1566435185185185 AND hcmt = 6.0 AND self = 0.0 AND ndev = 5.0 AND age = 31.070509259259257 AND app = 3.0 AND asexp = 223.0 AND rsexp = 682.0 AND asawr = 0.0155501561957653 AND rsawr = 0.0474140923290524,"{2: 0.003664202033719448, 3: 0.012715677281748867, 6: 0.0022717244622572253, 8: 0.0031876385355371893, 9: 0.0021438392014079, 10: 0.005963259707486941, 13: 0.005047001866105347, 14: 0.010228588776453763, 0: 0.0336016211701417, 1: 0.004205260380513209, 4: 0.03311181899204712, 5: 0.009818872574614943, 7: 0.005536741298833477, 11: 0.002214776752916805, 12: 0.007336945991182802, 15: 0.005729237963523701}",6.884931140851299,0.08333333333333333,0.21167330090514758
openstack,la = 12.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9975025463691152 AND nrev = 10.0 AND rtime = 94.20685185185184 AND self = 0.0 AND ndev = 16.0 AND age = 3.059837962962963 AND app = 9.0 AND rrexp = 1886.0 AND asawr = 0.0529755761953904 AND rsawr = 0.1682146542827657,"{1: 0.0046430018174578435, 2: 0.007658069854078349, 4: 0.05060888207617609, 5: 0.0019074195462962962, 6: 0.0002398148280190071, 8: 0.009455436431380804, 9: 0.033463375542432915, 10: 0.027134405877659445, 11: 0.010718135107154012, 12: 0.002004245090065524, 0: 0.008364536865719856, 3: 0.01730620588728925, 7: 0.0014953587578929728}",4.843230102623175,0.23076923076923078,0.589206126183244
qt,la = 1.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 5.015393518518518 AND hcmt = 2.0 AND self = 0.0 AND ndev = 9.0 AND age = 56.14826388888889 AND app = 3.0 AND asexp = 25.0 AND rsexp = 411.0 AND asawr = 0.0596330275229357 AND rsawr = 0.944954128440367,"{2: 0.00439577965483295, 3: 0.00916100385666141, 6: 0.003807300435992147, 8: 0.0030745794116501203, 9: 0.004742329110849823, 10: 0.002648015944719191, 12: 0.002478234934678767, 13: 0.004074772170315555, 14: 0.012096549806938129, 15: 0.01785082038129076, 0: 0.07289189405882097, 1: 0.005920502485055295, 4: 0.03175943083688708, 5: 0.030654957554506836, 7: 0.008037230184895635, 11: 0.004732047687448357}",7.229047261123702,0.2833333333333333,0.27310855600046513
openstack,la = 3.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 138.6285763888889 AND self = 0.0 AND ndev = 8.0 AND age = 130.89564814814815 AND app = 11.0 AND rrexp = 2038.0 AND asawr = 0.0044150110375275 AND rsawr = 0.9503311258278144,"{1: 0.027485861467475843, 2: 0.004045382921831333, 6: 0.00017883598891785368, 10: 0.010567208899956312, 11: 0.0027418105169272167, 12: 0.014489552003014978, 0: 0.06883452215442958, 3: 0.06617539483588189, 4: 0.012036234610841348, 5: 0.02520898210103951, 7: 0.013138217025298217, 8: 0.009540730191274634, 9: 0.010574592575703718}",4.437753780931449,0.358974358974359,0.7131347963437213
qt,la = 13.0 AND ld = 13.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.3002083333333333 AND hcmt = 2.0 AND self = 0.0 AND ndev = 18.0 AND age = 0.0103703703703703 AND app = 1.0 AND asexp = 784.0 AND rsexp = 1919.0 AND asawr = 0.0544760582928521 AND rsawr = 0.1332408049965301,"{0: 0.006121637263318007, 2: 0.001564698588695137, 3: 0.010419545413110427, 8: 0.0038775016990439328, 9: 0.012186056677221587, 12: 0.0041137963392066015, 14: 0.00478482824990806, 15: 0.006576147031250912, 1: 0.003789475025473621, 4: 0.01505132210543252, 5: 0.023489922422932068, 6: 0.003934764819819065, 7: 0.013895023410191243, 10: 0.03874657481740542, 11: 0.001038886051960617, 13: 0.00603158530759174}",6.757322056694909,0.4,0.278371354232075
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 27.172303240740742 AND self = 0.0 AND ndev = 6.0 AND age = 47.33701388888889 AND app = 5.0 AND rrexp = 3049.0 AND asawr = 0.0535806285419886 AND rsawr = 0.4320796840116778,"{1: 0.0415252928917198, 2: 0.005286640823833295, 5: 0.0028428837697902056, 6: 0.00015039680991321802, 7: 0.0019002887707029003, 9: 0.02700518458899751, 10: 0.07641934726692852, 11: 0.013351877084642184, 12: 0.02056126927189325, 0: 0.080621676041701, 3: 0.08376427397786756, 4: 0.014013336636689928, 8: 0.023310561875678103}",4.431103683615733,0.3333333333333333,0.6865950754402461
qt,la = 1.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.0758101851851851 AND hcmt = 5.0 AND self = 0.0 AND ndev = 5.0 AND age = 0.9685995370370368 AND app = 3.0 AND asexp = 224.0 AND rsexp = 683.0 AND asawr = 0.0155957579538365 AND rsawr = 0.0474111041796631,"{2: 0.004558134181347668, 3: 0.012066038948050846, 5: 0.006338702493585515, 6: 0.0016829853006356643, 8: 0.004136528612862094, 10: 0.0031644835926636005, 11: 0.005783642390406385, 12: 0.004500931360691993, 0: 0.059490831359162256, 1: 0.003912176521835136, 4: 0.05025276818520979, 7: 0.0016025209847566656, 9: 0.0021142808067997976, 13: 0.009852713496763954, 14: 0.0003654915597053332, 15: 0.0043073428075376795}",7.580834955765932,0.06666666666666667,0.15372331192486063
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 9.013148148148147 AND self = 0.0 AND ndev = 7.0 AND age = 73.66269675925926 AND app = 2.0 AND rrexp = 1845.0 AND asawr = 0.0537431318681318 AND rsawr = 0.3475274725274725,"{1: 0.026515346102878538, 2: 0.005274339083116502, 6: 0.00021851850382518024, 9: 0.0025234137012739664, 10: 0.020329104455322523, 12: 0.003474735899199004, 0: 0.09648281354940991, 3: 0.06947355769167189, 4: 0.02374643258870492, 5: 0.0049399451278077326, 7: 0.006876323937176494, 8: 0.00198809651821648, 11: 0.0008283067099000618}",5.074146715065141,0.20512820512820512,0.6299248620113964
qt,la = 5.0 AND ld = 3.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.9355324074074076 AND hcmt = 1.0 AND self = 0.0 AND ndev = 1.0 AND age = 81.97765046296296 AND app = 2.0 AND asexp = 165.0 AND rsexp = 405.0 AND asawr = 0.0114878892733564 AND rsawr = 0.0280968858131487,"{1: 0.0014862316128483144, 2: 0.007456810562439386, 3: 0.008620142700938232, 6: 0.013933680818829543, 7: 0.0283241219182446, 8: 0.0040032953138506855, 12: 0.005778039684200848, 13: 0.0043613878650103285, 15: 0.01456702877495445, 0: 0.021237444032863095, 4: 0.03273385625931951, 5: 0.016183836075288126, 9: 0.015706580992264206, 10: 0.007359323692162434, 11: 0.01190867102724951, 14: 0.0064010307524426935}",4.054733136729388,0.36666666666666664,0.41922893648901804
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.1154282407407408 AND self = 0.0 AND ndev = 21.0 AND age = 8.156689814814815 AND app = 2.0 AND rrexp = 320.0 AND asawr = 0.078853046594982 AND rsawr = 0.5125448028673835,"{1: 0.0334189192399208, 2: 0.004847884140326641, 6: 0.000181216886267066, 11: 0.005951852629841596, 12: 0.000808730242169986, 0: 0.07436164933689725, 3: 0.06706945707315753, 4: 0.032869319226010704, 5: 0.007380822156810609, 7: 0.0045132275004652915, 8: 0.001105688637435378, 9: 1.1243256594752892e-05, 10: 0.0038972222411393885}",4.473471467121405,0.3076923076923077,0.3993832544334796
qt,la = 19.0 AND ld = 15.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.3227569588973982 AND nrev = 2.0 AND rtime = 24.583136574074075 AND hcmt = 4.0 AND self = 0.0 AND ndev = 10.0 AND age = 88.16640046296295 AND app = 4.0 AND asexp = 684.0 AND rsexp = 2857.0 AND asawr = 0.047401563905612 AND rsawr = 0.1977717804996194,"{0: 0.03382614456351576, 1: 0.013012106848245822, 2: 0.011936218625621678, 3: 0.03438365118371621, 4: 0.13412653009075257, 5: 0.031039152117232335, 6: 0.022211312793469915, 7: 0.008279746775988315, 8: 0.003695251389802934, 9: 0.051645646955712436, 10: 0.001556856983927446, 11: 0.0517005173308462, 13: 0.03757518729361209, 14: 0.02323117475268873, 15: 0.022372386178035414, 12: 0.00359183917916198}",11.445198276879925,-0.7833333333333333,0.39449979757588755
openstack,la = 4.0 AND nd = 1.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 2.0 AND rtime = 9.43559027777778 AND self = 0.0 AND ndev = 28.0 AND age = 5.858900462962963 AND app = 5.0 AND rrexp = 2209.0 AND asawr = 0.0001713796058269 AND rsawr = 0.2721508140531277,"{1: 0.06625740271765608, 2: 0.005865741438828991, 4: 0.016067316640946957, 5: 0.013972872789399843, 6: 0.00011693122505676001, 7: 0.004892183643733006, 8: 0.010346284715269575, 9: 0.021403560942144396, 10: 0.04365197662142237, 12: 0.01983848216037586, 0: 0.09317568449037025, 3: 0.010986253153423603, 11: 0.010917471943939746}",4.30297065890213,0.358974358974359,0.8073965676909651
qt,la = 0.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{1: 0.0034375810896813165, 2: 0.000680754467059046, 3: 0.007748600104889647, 7: 0.023402822116033804, 9: 0.022503609417207145, 11: 0.027353612042443274, 13: 0.014512041367040637, 0: 0.07448658391332401, 4: 0.023552671796928736, 5: 0.00599226751509832, 6: 0.03408085961757933, 8: 0.02460771693731658, 10: 0.03225393418462659, 12: 0.002073379931237014, 14: 0.014067245990829633, 15: 0.011524368981796443}",4.997832922193933,0.36666666666666664,0.35472554944336526
openstack,la = 3.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.5802546296296296 AND self = 0.0 AND ndev = 6.0 AND age = 5.778159722222223 AND app = 3.0 AND rrexp = 1640.0 AND asawr = 0.0077041602465331 AND rsawr = 0.16743708269132,"{1: 0.043054092887132356, 2: 0.004488660857314244, 6: 0.00022708033291564788, 7: 0.0004236638458860398, 8: 0.008843674995569017, 10: 0.022813639287378465, 12: 0.001806484584935788, 0: 0.04898122679854169, 3: 0.09400293897553638, 4: 0.018521168248698813, 5: 0.0210575438347405, 9: 0.009237290620803832, 11: 0.0025238231400453513}",4.431119087687183,0.38461538461538464,0.7082261249112256
qt,la = 55.0 AND ld = 62.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.6132060185185185 AND hcmt = 2.0 AND self = 0.0 AND ndev = 28.0 AND age = 0.2880902777777778 AND app = 1.0 AND asexp = 1947.0 AND rsexp = 813.0 AND asawr = 0.1345768566493955 AND rsawr = 0.0562348877374784,"{0: 0.03710526432199913, 1: 0.02479681999454897, 2: 0.0033781628264841854, 3: 0.008618390881308642, 6: 0.01723862923969591, 8: 0.0029626867272918387, 9: 0.01740480410962846, 10: 0.01739756438335462, 12: 0.002283781889946113, 14: 0.021986526065825275, 15: 0.0021988251829452563, 4: 0.003336302067273209, 5: 0.007148641989861062, 7: 0.02368947767161444, 11: 0.010373038348675437, 13: 0.0004906528843639534}",5.652656773828806,0.13333333333333333,0.20823282313526031
openstack,la = 35.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.037025462962963 AND self = 0.0 AND ndev = 36.0 AND age = 7.385532407407407 AND app = 3.0 AND rrexp = 1695.0 AND asawr = 0.1128783991790661 AND rsawr = 0.3008380365999658,"{0: 7.00806164968526e-05, 1: 0.04289839354165451, 2: 0.0055636128719197585, 6: 0.00035000000905711204, 7: 0.0020628067885081693, 10: 0.036389531056920534, 11: 0.003936087012261851, 12: 0.008391511755125975, 3: 0.07583217975363368, 4: 0.025816034026938724, 5: 0.006977141827883315, 8: 0.0035013367026294874, 9: 0.00020200821170874406}",5.007550919769172,0.02564102564102564,0.2886736102876564
qt,la = 2.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 1.1010763888888888 AND hcmt = 5.0 AND self = 0.0 AND ndev = 2.0 AND age = 0.100324074074074 AND app = 3.0 AND asexp = 12.0 AND rsexp = 73.0 AND asawr = 0.0176630434782608 AND rsawr = 0.1005434782608695,"{2: 0.005926972739625853, 3: 0.010214358823805014, 5: 0.004714805347493894, 6: 0.012440417950647315, 7: 0.004140355918652858, 8: 0.004138023497325775, 11: 0.002952430241048205, 12: 0.0016771046821077106, 15: 0.0023283310461602014, 0: 0.048175946436585945, 1: 0.0044615327434121355, 4: 0.0444480577968443, 9: 0.033068523256524714, 10: 0.00350667305632669, 13: 0.0015802188928682882, 14: 0.0029585260420208217}",6.599341441509458,-0.016666666666666666,0.15894085106640876
openstack,la = 28.0 AND nd = 5.0 AND ns = 1.0 AND ent = 0.5988741785589548 AND nrev = 6.0 AND rtime = 5.861423611111111 AND self = 0.0 AND ndev = 18.0 AND age = 14.76488425925926 AND app = 1.0 AND rrexp = 291.0 AND asawr = 0.0230263157894736 AND rsawr = 0.3103070175438596,"{0: 0.024002383584920607, 2: 0.014785054208041402, 3: 0.12062554602103774, 4: 0.08760159878576815, 6: 0.0012994709714257624, 8: 0.013922091584245209, 9: 0.08766429680363216, 12: 0.012319445831271878, 1: 0.05678294305188501, 5: 0.0012239423039136456, 7: 0.0017300270535815798, 10: 0.009110847475531045, 11: 0.006038757032420108}",7.143021584514804,-0.3076923076923077,0.4378350768684876
qt,la = 21.0 AND ld = 11.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.9826836564839496 AND nrev = 7.0 AND rtime = 3.0814930555555557 AND hcmt = 18.0 AND self = 0.0 AND ndev = 29.0 AND age = 34.10664351851852 AND app = 4.0 AND asexp = 181.0 AND rsexp = 1259.0 AND asawr = 0.0107596807567248 AND rsawr = 0.0744900975465563,"{1: 0.0066744632273844215, 5: 0.04608522343381082, 6: 0.007350049777310233, 7: 0.006967773463682079, 8: 0.002384038334953402, 9: 0.013017615858861973, 11: 0.03445477814689184, 12: 0.0009491179954602558, 14: 0.01870980189183001, 15: 0.004242417481515303, 0: 0.005732486582519414, 2: 0.010745799879098286, 3: 0.020084585481531577, 4: 0.022902603370741872, 10: 0.03342201046984655, 13: 0.004281118961657739}",5.619142995695913,0.31666666666666665,0.3761125583110881
