dataset,inst,f2imprt,error,tau,rbo
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.7330555555555556 AND self = 0.0 AND ndev = 1.0 AND age = 1.0854513888888888 AND app = 4.0 AND rrexp = 836.0 AND asawr = 0.1177170035671819 AND rsawr = 0.901307966706302,"{0: 0.17159008425507774, 1: 0.014109731425857575, 3: 0.009728517761176503, 4: 0.11078426576103004, 10: 0.0523655087253994, 2: 0.015747437327507576, 5: 0.039192631846253746, 6: 0.001634957080680864, 7: 0.006210587268548712, 8: 0.06048375744474616, 9: 0.05588410748653009, 11: 0.00045599148501329016, 12: 9.925930153627917e-05}",3.962785417650993,-0.05128205128205128,0.510945079143973
qt,la = 1.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6499421296296296 AND hcmt = 2.0 AND self = 0.0 AND ndev = 9.0 AND age = 132.92717592592592 AND app = 3.0 AND asexp = 604.0 AND rsexp = 1592.0 AND asawr = 0.0431065194157463 AND rsawr = 0.1135019593872461,"{0: 0.23642065226467365, 4: 0.0017607730597319184, 5: 0.043079181398916554, 7: 0.0298929512863947, 9: 0.030465496509676202, 15: 0.0009248590333082331, 1: 0.013189126431947626, 2: 0.017262921662685806, 3: 0.0031661395678793227, 6: 0.017165508106396703, 8: 0.00016362722656831178, 10: 0.09583408737170317, 11: 0.0007348601717349295, 12: 0.0018757673937771528, 13: 0.03590151574292549, 14: 0.0001434992003626691}",3.243779472128891,0.05,0.44554006570604626
openstack,la = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 6.817581018518518 AND self = 0.0 AND ndev = 5.0 AND age = 13.55564814814815 AND app = 3.0 AND rrexp = 370.0 AND asawr = 0.0378250591016548 AND rsawr = 0.5508274231678487,"{0: 0.17231200433120497, 1: 0.014776995236337827, 3: 0.009847138311419423, 4: 0.11126819645403839, 10: 0.053056593802942746, 2: 0.01547437093298167, 5: 0.03974707287817303, 6: 0.0011973655824565029, 7: 0.005393691667279287, 8: 0.0611946206701892, 9: 0.05721055280612241, 11: 0.00034155736669676186, 12: 0.00032801556824822855}",4.051153865826155,0.20512820512820512,0.48599596062314765
qt,la = 51.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.24010165018108065, 4: 0.0011904488043186076, 5: 0.04334765365596282, 7: 0.028786265684766766, 9: 0.03273468177226086, 15: 0.0003262526001925076, 1: 0.01398601696954527, 2: 0.017186516540704248, 3: 0.005191517585612865, 6: 0.015912099882698618, 8: 0.00047498922140134093, 10: 0.09452991660406974, 11: 0.0005686600235557546, 12: 0.0011464208311110023, 13: 0.03572612925570341, 14: 0.0003048500493235522}",3.3401693290889436,-0.2833333333333333,0.4329613360374259
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.856099537037037 AND self = 0.0 AND ndev = 15.0 AND age = 1.6420833333333331 AND app = 4.0 AND rrexp = 1909.0 AND asawr = 0.1515685583362707 AND rsawr = 0.3507225942897427,"{0: 0.17260588771619906, 1: 0.013403595963294051, 3: 0.00942810437744642, 4: 0.1106166471026069, 10: 0.05275509871028853, 2: 0.015418897107714982, 5: 0.039470590665035554, 6: 0.002318047632783447, 7: 0.0064043990820263725, 8: 0.061035964104713236, 9: 0.05719174553229663, 11: 0.0010928979550665087, 12: 0.0005380190097445374}",3.973375989378862,-0.05128205128205128,0.510945079143973
qt,la = 4.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6556018518518518 AND hcmt = 2.0 AND self = 0.0 AND ndev = 11.0 AND age = 8.112222222222222 AND app = 1.0 AND asexp = 605.0 AND rsexp = 104.0 AND asawr = 0.0431286029464095 AND rsawr = 0.0074727777382392,"{0: 0.24005162971295238, 4: 0.0012761122293021606, 5: 0.043590863962257094, 7: 0.029295961934470812, 8: 0.00033826339448451157, 9: 0.03210585245910408, 14: 0.0009792688831162133, 1: 0.01389327238652762, 2: 0.017488779071347375, 3: 0.004519853945636403, 6: 0.01710276162850084, 10: 0.09438516402521746, 11: 0.0007360959805683873, 12: 0.0022559048736483724, 13: 0.035221348749526225, 15: 0.0009825874963921575}",10.785178559669822,-0.11666666666666667,0.42181541595542305
openstack,la = 71.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 7.930729166666667 AND self = 0.0 AND ndev = 4.0 AND age = 1.106886574074074 AND app = 3.0 AND rrexp = 888.0 AND asawr = 0.0023696682464454 AND rsawr = 0.9395734597156398,"{0: 0.17335285645970988, 1: 0.014665518949871649, 3: 0.009499638853771518, 4: 0.11056634876938301, 10: 0.05321269168315133, 12: 0.00040120354189056366, 2: 0.01650929456175154, 5: 0.03988853692537148, 6: 0.0016314897730624162, 7: 0.005716454046725549, 8: 0.06069603189719249, 9: 0.05670085385435977, 11: 0.0006235070387441811}",3.961907325070101,-0.05128205128205128,0.510945079143973
qt,la = 1.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 90.99224537037036 AND hcmt = 4.0 AND self = 0.0 AND ndev = 9.0 AND age = 59.78982638888889 AND app = 2.0 AND asexp = 3.0 AND rsexp = 701.0 AND asawr = 0.0002845759817871 AND rsawr = 0.0499430848036425,"{0: 0.23723127298921393, 5: 0.04275295281342869, 7: 0.02881117170074334, 8: 0.00046983669030547696, 9: 0.03293091391828613, 15: 0.00157070228691472, 1: 0.013257499678018017, 2: 0.01896764510872735, 3: 0.003984853540515072, 4: 0.000445584570279568, 6: 0.015666435465799555, 10: 0.09394536574895856, 11: 0.0017486727914247462, 12: 0.0017616982167885705, 13: 0.03564390709267752, 14: 0.00018198542209727322}",3.5584832387480763,-0.11666666666666667,0.4361664642425541
openstack,la = 7.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.7219280948873623 AND nrev = 3.0 AND rtime = 25.52989583333333 AND self = 0.0 AND ndev = 161.0 AND age = 0.6490856481481482 AND app = 9.0 AND rrexp = 3165.0 AND asawr = 0.3057953144266337 AND rsawr = 0.4623921085080148,"{0: 0.17092449535284504, 1: 0.014008114915201344, 3: 0.01022933970458542, 4: 0.10923984842525979, 10: 0.05270068919329474, 12: 7.597340659255552e-05, 2: 0.01626994683173426, 5: 0.03957564411734401, 6: 0.002354825846423139, 7: 0.005997756078224523, 8: 0.06099492840380406, 9: 0.057636342124844794, 11: 2.780268026986968e-06}",3.963079645953136,-0.05128205128205128,0.510945079143973
qt,la = 82.0 AND ld = 7.0 AND nd = 3.0 AND ns = 2.0 AND ent = 0.748804146668256 AND nrev = 4.0 AND rtime = 125.14155092592593 AND hcmt = 5.0 AND self = 0.0 AND ndev = 23.0 AND age = 14.891379243827162 AND app = 3.0 AND asexp = 47.0 AND rsexp = 694.0 AND asawr = 0.0029177557595282 AND rsawr = 0.0422466719348367,"{0: 0.23654420919111044, 4: 5.301011880836724e-05, 5: 0.041731426126538074, 7: 0.029432782331371844, 9: 0.03150725614735087, 1: 0.013247355143911796, 2: 0.016627912755870188, 3: 0.003728234969418082, 6: 0.015890307265968864, 8: 0.0002663332735410696, 10: 0.09470555186632498, 11: 0.0008860214093989981, 12: 0.001974497069471507, 13: 0.03553505193190355, 14: 0.0003360851404855287, 15: 0.0018357260489111277}",11.894604680523383,-0.05,0.5536152698145544
